,zip,AQI,Category,DateObserved,Latitude,Longitude,ParameterName,ReportingArea,StateCode,type,coordinates,geometry
621,94030,28,Good,2017-10-10,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
622,94030,127,Unhealthy for Sensitive Groups,2017-10-10,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
623,94709,31,Good,2017-10-11,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
624,94709,124,Unhealthy for Sensitive Groups,2017-10-11,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
625,94516,40,Good,2017-10-12,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
626,94516,152,Unhealthy,2017-10-12,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
627,94497,44,Good,2017-10-13,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
628,94497,152,Unhealthy,2017-10-13,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
629,95172,43,Good,2017-10-14,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
630,95172,84,Moderate,2017-10-14,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
631,95150,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
632,95150,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
633,94014,31,Good,2017-10-15,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
634,94014,40,Good,2017-10-15,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
635,94107,34,Good,2017-10-09,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
636,94107,100,Moderate,2017-10-09,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
637,94544,44,Good,2017-10-10,37.55,-122.03,OZONE,Fremont,CA,Point,"[37.55, -122.03]","['Point', [37.55, -122.03]]"
638,94537,34,Good,2017-10-11,37.55,-122.03,OZONE,Fremont,CA,Point,"[37.55, -122.03]","['Point', [37.55, -122.03]]"
639,94537,126,Unhealthy for Sensitive Groups,2017-10-11,37.55,-122.03,PM2.5,Fremont,CA,Point,"[37.55, -122.03]","['Point', [37.55, -122.03]]"
640,94923,34,Good,2017-10-12,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
641,94923,67,Moderate,2017-10-12,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
642,94141,27,Good,2017-10-13,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
643,94141,98,Moderate,2017-10-13,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
644,95472,43,Good,2017-10-14,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
645,95472,64,Moderate,2017-10-14,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
646,94134,31,Good,2017-10-15,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
647,94134,40,Good,2017-10-15,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
648,94933,43,Good,2017-10-15,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
649,94933,41,Good,2017-10-15,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
650,94060,40,Good,2017-10-09,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
651,94956,61,Moderate,2017-10-10,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
652,94956,156,Unhealthy,2017-10-10,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
653,94588,43,Good,2017-10-11,37.68,-121.77,OZONE,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
654,94588,106,Unhealthy for Sensitive Groups,2017-10-11,37.68,-121.77,PM2.5,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
655,94039,47,Good,2017-10-12,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
656,94039,154,Unhealthy,2017-10-12,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
657,94568,41,Good,2017-10-13,37.68,-121.77,OZONE,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
658,94568,73,Moderate,2017-10-13,37.68,-121.77,PM2.5,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
659,94558,44,Good,2017-10-14,38.33,-122.28,OZONE,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
660,94558,109,Unhealthy for Sensitive Groups,2017-10-14,38.33,-122.28,PM2.5,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
661,94708,49,Good,2017-10-15,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
662,94708,53,Moderate,2017-10-15,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
663,95128,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
664,95128,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
665,94140,34,Good,2017-10-09,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
666,94140,100,Moderate,2017-10-09,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
667,95618,51,Moderate,2017-10-10,38.5448,-121.7411,OZONE,Davis,CA,Point,"[38.5448, -121.7411]","['Point', [38.5448, -121.7411]]"
668,95618,153,Unhealthy,2017-10-10,38.5448,-121.7411,PM2.5,Davis,CA,Point,"[38.5448, -121.7411]","['Point', [38.5448, -121.7411]]"
669,94705,40,Good,2017-10-12,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
670,94705,152,Unhealthy,2017-10-12,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
671,94929,40,Good,2017-10-13,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
672,94929,111,Unhealthy for Sensitive Groups,2017-10-13,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
673,95110,43,Good,2017-10-14,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
674,95110,84,Moderate,2017-10-14,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
675,95461,49,Good,2017-10-15,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
676,95461,67,Moderate,2017-10-15,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
677,94531,54,Moderate,2017-10-15,37.97,-122.03,OZONE,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
678,94531,55,Moderate,2017-10-15,37.97,-122.03,PM2.5,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
679,94074,40,Good,2017-10-09,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
680,94510,71,Moderate,2017-10-10,38.25,-122.04,OZONE,Fairfield,CA,Point,"[38.25, -122.04]","['Point', [38.25, -122.04]]"
681,94510,160,Unhealthy,2017-10-10,38.25,-122.04,PM2.5,Fairfield,CA,Point,"[38.25, -122.04]","['Point', [38.25, -122.04]]"
682,95476,39,Good,2017-10-11,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
683,95476,80,Moderate,2017-10-11,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
684,94558,44,Good,2017-10-12,38.33,-122.28,OZONE,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
685,94558,175,Unhealthy,2017-10-12,38.33,-122.28,PM2.5,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
686,95139,61,Moderate,2017-10-13,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
687,95139,136,Unhealthy for Sensitive Groups,2017-10-13,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
688,94126,31,Good,2017-10-14,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
689,94126,69,Moderate,2017-10-14,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
690,95155,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
691,95155,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
692,94546,71,Moderate,2017-10-15,37.55,-122.03,OZONE,Fremont,CA,Point,"[37.55, -122.03]","['Point', [37.55, -122.03]]"
693,94546,40,Good,2017-10-15,37.55,-122.03,PM2.5,Fremont,CA,Point,"[37.55, -122.03]","['Point', [37.55, -122.03]]"
694,94523,47,Good,2017-10-09,37.97,-122.03,OZONE,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
695,94523,71,Moderate,2017-10-09,37.97,-122.03,PM2.5,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
696,95071,44,Good,2017-10-10,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
697,95071,57,Moderate,2017-10-10,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
698,94971,31,Good,2017-10-11,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
699,94971,87,Moderate,2017-10-11,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
700,94131,27,Good,2017-10-12,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
701,94131,136,Unhealthy for Sensitive Groups,2017-10-12,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
702,94021,44,Good,2017-10-13,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
703,94021,152,Unhealthy,2017-10-13,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
704,95620,40,Good,2017-10-14,38.3525,-121.9617,OZONE,Vacaville,CA,Point,"[38.3525, -121.9617]","['Point', [38.3525, -121.9617]]"
705,95620,11,Good,2017-10-14,38.3525,-121.9617,PM2.5,Vacaville,CA,Point,"[38.3525, -121.9617]","['Point', [38.3525, -121.9617]]"
706,94043,58,Moderate,2017-10-15,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
707,94043,40,Good,2017-10-15,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
708,94528,54,Moderate,2017-10-15,37.97,-122.03,OZONE,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
709,94528,55,Moderate,2017-10-15,37.97,-122.03,PM2.5,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
710,95035,54,Moderate,2017-10-09,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
711,95035,47,Good,2017-10-09,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
712,94558,64,Moderate,2017-10-10,38.33,-122.28,OZONE,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
713,94558,221,Very Unhealthy,2017-10-10,38.33,-122.28,PM2.5,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
714,94159,20,Good,2017-10-11,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
715,94159,78,Moderate,2017-10-11,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
716,94128,27,Good,2017-10-12,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
717,94128,136,Unhealthy for Sensitive Groups,2017-10-12,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
718,94951,43,Good,2017-10-13,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
719,94951,96,Moderate,2017-10-13,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
720,94619,37,Good,2017-10-14,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
721,94619,84,Moderate,2017-10-14,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
722,95153,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
723,95153,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
724,95130,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
725,95130,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
726,94112,34,Good,2017-10-09,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
727,94112,100,Moderate,2017-10-09,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
728,94130,28,Good,2017-10-10,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
729,94130,127,Unhealthy for Sensitive Groups,2017-10-10,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
730,94005,20,Good,2017-10-11,37.75,-122.43,OZONE,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
731,94005,78,Moderate,2017-10-11,37.75,-122.43,PM2.5,San Francisco,CA,Point,"[37.75, -122.43]","['Point', [37.75, -122.43]]"
732,94901,40,Good,2017-10-13,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
733,94901,111,Unhealthy for Sensitive Groups,2017-10-13,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
734,94939,44,Good,2017-10-14,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
735,94939,80,Moderate,2017-10-14,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
736,94514,74,Moderate,2017-10-15,37.68,-121.77,OZONE,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
737,94514,40,Good,2017-10-15,37.68,-121.77,PM2.5,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
738,94804,43,Good,2017-10-09,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
739,94804,161,Unhealthy,2017-10-09,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
740,94526,61,Moderate,2017-10-10,37.97,-122.03,OZONE,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
741,94526,81,Moderate,2017-10-10,37.97,-122.03,PM2.5,Concord,CA,Point,"[37.97, -122.03]","['Point', [37.97, -122.03]]"
742,94064,31,Good,2017-10-11,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
743,94064,126,Unhealthy for Sensitive Groups,2017-10-11,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
744,94403,47,Good,2017-10-12,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
745,94403,154,Unhealthy,2017-10-12,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
746,95192,61,Moderate,2017-10-13,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
747,95192,136,Unhealthy for Sensitive Groups,2017-10-13,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
748,94707,37,Good,2017-10-14,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
749,94707,84,Moderate,2017-10-14,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
750,94548,56,Moderate,2017-10-15,38.2183,-121.77,PM2.5,Rio Vista,CA,Point,"[38.2183, -121.77]","['Point', [38.2183, -121.77]]"
751,94535,64,Moderate,2017-10-15,38.25,-122.04,OZONE,Fairfield,CA,Point,"[38.25, -122.04]","['Point', [38.25, -122.04]]"
752,94535,44,Good,2017-10-15,38.25,-122.04,PM2.5,Fairfield,CA,Point,"[38.25, -122.04]","['Point', [38.25, -122.04]]"
753,95135,54,Moderate,2017-10-09,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
754,95135,47,Good,2017-10-09,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
755,94581,64,Moderate,2017-10-10,38.33,-122.28,OZONE,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
756,94581,221,Very Unhealthy,2017-10-10,38.33,-122.28,PM2.5,Napa,CA,Point,"[38.33, -122.28]","['Point', [38.33, -122.28]]"
757,95159,54,Moderate,2017-10-11,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
758,95159,114,Unhealthy for Sensitive Groups,2017-10-11,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
759,94514,40,Good,2017-10-12,37.68,-121.77,OZONE,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
760,94514,96,Moderate,2017-10-12,37.68,-121.77,PM2.5,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
761,95141,61,Moderate,2017-10-13,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
762,95141,136,Unhealthy for Sensitive Groups,2017-10-13,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
763,94954,43,Good,2017-10-14,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
764,94954,64,Moderate,2017-10-14,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
765,94086,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
766,94086,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
767,95471,49,Good,2017-10-15,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
768,95471,67,Moderate,2017-10-15,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
769,94577,41,Good,2017-10-09,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
770,94577,87,Moderate,2017-10-09,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
771,94614,42,Good,2017-10-10,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
772,94614,116,Unhealthy for Sensitive Groups,2017-10-10,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
773,94915,31,Good,2017-10-11,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
774,94915,87,Moderate,2017-10-11,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
775,94611,40,Good,2017-10-12,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
776,94611,152,Unhealthy,2017-10-12,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
777,95134,61,Moderate,2017-10-13,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
778,95134,136,Unhealthy for Sensitive Groups,2017-10-13,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
779,94605,37,Good,2017-10-14,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
780,94605,84,Moderate,2017-10-14,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
781,95070,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
782,95070,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
783,94063,58,Moderate,2017-10-15,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
784,94063,40,Good,2017-10-15,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
785,95170,54,Moderate,2017-10-09,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
786,95170,47,Good,2017-10-09,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
787,94623,42,Good,2017-10-10,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
788,94623,116,Unhealthy for Sensitive Groups,2017-10-10,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
789,95461,39,Good,2017-10-11,38.45,-122.7,OZONE,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
790,95461,80,Moderate,2017-10-11,38.45,-122.7,PM2.5,Santa Rosa,CA,Point,"[38.45, -122.7]","['Point', [38.45, -122.7]]"
791,94028,47,Good,2017-10-12,37.48,-122.22,OZONE,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
792,94028,154,Unhealthy,2017-10-12,37.48,-122.22,PM2.5,Redwood City,CA,Point,"[37.48, -122.22]","['Point', [37.48, -122.22]]"
793,94806,40,Good,2017-10-13,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
794,94806,111,Unhealthy for Sensitive Groups,2017-10-13,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
795,94513,38,Good,2017-10-14,37.68,-121.77,OZONE,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
796,94513,36,Good,2017-10-14,37.68,-121.77,PM2.5,Livermore,CA,Point,"[37.68, -121.77]","['Point', [37.68, -121.77]]"
797,94978,43,Good,2017-10-15,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
798,94978,41,Good,2017-10-15,37.97,-122.52,PM2.5,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
799,95111,67,Moderate,2017-10-15,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
800,95111,40,Good,2017-10-15,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
801,95008,54,Moderate,2017-10-09,37.33,-121.9,OZONE,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
802,95008,47,Good,2017-10-09,37.33,-121.9,PM2.5,San Jose,CA,Point,"[37.33, -121.9]","['Point', [37.33, -121.9]]"
803,94511,75,Moderate,2017-10-10,38.2183,-121.77,PM2.5,Rio Vista,CA,Point,"[38.2183, -121.77]","['Point', [38.2183, -121.77]]"
804,94607,31,Good,2017-10-11,37.8,-122.27,OZONE,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
805,94607,124,Unhealthy for Sensitive Groups,2017-10-11,37.8,-122.27,PM2.5,Oakland,CA,Point,"[37.8, -122.27]","['Point', [37.8, -122.27]]"
806,94802,35,Good,2017-10-12,37.97,-122.52,OZONE,San Rafael,CA,Point,"[37.97, -122.52]","['Point', [37.97, -122.52]]"
